 INFO [2011-04-05 21:07:07,787] - Starting up
DEBUG [2011-04-05 22:04:50,587] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,587] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,587] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,587] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,588] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,588] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static SQL for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:04:50,589] -  Version select: SELECT ID FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Snapshot select: SELECT chocolatie_.ID, chocolatie_.Name as Name1_ FROM [Chocolatier] chocolatie_ WHERE chocolatie_.ID=?
DEBUG [2011-04-05 22:04:50,589] -  Insert 0: INSERT INTO [Chocolatier] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 22:04:50,589] -  Update 0: UPDATE [Chocolatier] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Delete 0: DELETE FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Identity insert: INSERT INTO [Chocolatier] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static SQL for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:04:50,589] -  Version select: SELECT ID FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Snapshot select: SELECT feature_.ID, feature_.Name as Name2_ FROM [Feature] feature_ WHERE feature_.ID=?
DEBUG [2011-04-05 22:04:50,589] -  Insert 0: INSERT INTO [Feature] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 22:04:50,589] -  Update 0: UPDATE [Feature] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Delete 0: DELETE FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:04:50,589] -  Identity insert: INSERT INTO [Feature] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,589] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,590] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,590] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,590] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,590] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:04:50,598] - Static select for one-to-many nhibernate_demo.Models.ChocolateBar.Features: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:04:50,599] - initializing class SessionFactoryObjectFactory
DEBUG [2011-04-05 22:04:50,600] - registered: eb729cfc5884449188a9777fcda7265a(unnamed)
 INFO [2011-04-05 22:04:50,600] - no name configured
DEBUG [2011-04-05 22:04:50,600] - Instantiated session factory
DEBUG [2011-04-05 22:04:50,604] - Checking 0 named HQL queries
DEBUG [2011-04-05 22:04:50,604] - Checking 0 named SQL queries
DEBUG [2011-04-05 22:04:50,616] - [session-id=54704e23-7307-46ea-827c-766b8d92d9ee] opened session at timestamp: 634376378906, for session factory: [/eb729cfc5884449188a9777fcda7265a]
DEBUG [2011-04-05 22:04:50,619] - Begin (Unspecified)
DEBUG [2011-04-05 22:04:50,619] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:04:50,627] - unsaved-value: 0
DEBUG [2011-04-05 22:04:50,627] - transient instance of: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:04:50,628] - saving transient instance
DEBUG [2011-04-05 22:04:50,629] - saving [nhibernate_demo.Models.ChocolateBar#<null>]
DEBUG [2011-04-05 22:04:50,633] - executing insertions
DEBUG [2011-04-05 22:04:50,639] - executing identity-insert immediately
DEBUG [2011-04-05 22:04:50,641] - Inserting entity: nhibernate_demo.Models.ChocolateBar (native id)
DEBUG [2011-04-05 22:04:50,647] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:04:50,647] - Building an IDbCommand object for the SqlString: INSERT INTO [ChocolateBar] (Name, ChocolatierID) VALUES (?, ?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:04:50,648] - Dehydrating entity: [nhibernate_demo.Models.ChocolateBar#<null>]
DEBUG [2011-04-05 22:04:50,649] - binding 'Mr. Big' to parameter: 0
DEBUG [2011-04-05 22:04:50,650] - binding null to parameter: 1
DEBUG [2011-04-05 22:04:50,653] - INSERT INTO [ChocolateBar] (Name, ChocolatierID) VALUES (@p0, @p1); select SCOPE_IDENTITY();@p0 = 'Mr. Big' [Type: String (4000)], @p1 = NULL [Type: Int32 (0)]
DEBUG [2011-04-05 22:04:50,654] - Enlist Command
DEBUG [2011-04-05 22:04:50,655] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:04:50,655] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:04:50,657] - returning '2' as column: 
DEBUG [2011-04-05 22:04:50,657] - Natively generated identity: 2
DEBUG [2011-04-05 22:04:50,658] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:04:50,658] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:04:50,658] - DataReader was closed after 3 ms
DEBUG [2011-04-05 22:04:50,659] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:04:50,681] - Start Commit
DEBUG [2011-04-05 22:04:50,683] - flushing session
DEBUG [2011-04-05 22:04:50,684] - processing flush-time cascades
DEBUG [2011-04-05 22:04:50,686] - dirty checking collections
DEBUG [2011-04-05 22:04:50,686] - Flushing entities and processing referenced collections
DEBUG [2011-04-05 22:04:50,695] - Processing unreferenced collections
DEBUG [2011-04-05 22:04:50,695] - Scheduling collection removes/(re)creates/updates
DEBUG [2011-04-05 22:04:50,695] - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG [2011-04-05 22:04:50,695] - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG [2011-04-05 22:04:50,696] - listing entities:
DEBUG [2011-04-05 22:04:50,698] - nhibernate_demo.Models.ChocolateBar{'ID'='2', 'Features'='null', 'Name'='Mr. Big', 'Chocolatier'='null'}
DEBUG [2011-04-05 22:04:50,698] - executing flush
DEBUG [2011-04-05 22:04:50,698] - registering flush begin
DEBUG [2011-04-05 22:04:50,699] - registering flush end
DEBUG [2011-04-05 22:04:50,700] - post flush
DEBUG [2011-04-05 22:04:50,701] - before transaction completion
DEBUG [2011-04-05 22:04:50,702] - IDbTransaction Committed
DEBUG [2011-04-05 22:04:50,703] - transaction completion
DEBUG [2011-04-05 22:04:50,703] - aggressively releasing database connection
DEBUG [2011-04-05 22:04:50,704] - Closing connection
DEBUG [2011-04-05 22:04:50,705] - IDbTransaction disposed.
DEBUG [2011-04-05 22:04:50,710] - [session-id=d48be04e-2872-46ab-be63-a27c68800e56] opened session at timestamp: 634376378907, for session factory: [/eb729cfc5884449188a9777fcda7265a]
DEBUG [2011-04-05 22:04:50,730] - unable to locate HQL query plan in cache; generating (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:04:50,814] - [session-id=54704e23-7307-46ea-827c-766b8d92d9ee] executing real Dispose(False)
DEBUG [2011-04-05 22:04:51,002] - select << begin [level=1, statement=select]
DEBUG [2011-04-05 22:04:51,017] - FromClause{level=1} :  nhibernate_demo.Models.ChocolateBar (<generated>_0) -> chocolateb0_
DEBUG [2011-04-05 22:04:51,031] - Resolved :  <generated>_0 -> chocolateb0_.ID
DEBUG [2011-04-05 22:04:51,033] - select : finishing up [level=1, statement=select]
DEBUG [2011-04-05 22:04:51,035] - processQuery() : ( SELECT ( {select clause} chocolateb0_.ID ) ( FromClause{level=1} [ChocolateBar] chocolateb0_ ) )
DEBUG [2011-04-05 22:04:51,055] - Using FROM fragment [[ChocolateBar] chocolateb0_]
DEBUG [2011-04-05 22:04:51,060] - select >> end [level=1, statement=select]
DEBUG [2011-04-05 22:04:51,060] - throwQueryException() : no errors
DEBUG [2011-04-05 22:04:51,087] - SQL: select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:04:51,087] - throwQueryException() : no errors
DEBUG [2011-04-05 22:04:51,116] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
DEBUG [2011-04-05 22:04:51,118] - find: NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar]
DEBUG [2011-04-05 22:04:51,119] - named parameters: {}
DEBUG [2011-04-05 22:04:51,137] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:04:51,137] - Building an IDbCommand object for the SqlString: select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
 INFO [2011-04-05 22:04:51,141] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:04:51,141] - select chocolateb0_.ID as ID0_, chocolateb0_.Name as Name0_, chocolateb0_.ChocolatierID as Chocolat3_0_ from [ChocolateBar] chocolateb0_
DEBUG [2011-04-05 22:04:51,142] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:04:51,142] - ExecuteReader took 0 ms
DEBUG [2011-04-05 22:04:51,142] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:04:51,143] - processing result set
DEBUG [2011-04-05 22:04:51,143] - result set row: 0
DEBUG [2011-04-05 22:04:51,144] - returning '2' as column: ID0_
DEBUG [2011-04-05 22:04:51,146] - result row: EntityKey[nhibernate_demo.Models.ChocolateBar#2]
DEBUG [2011-04-05 22:04:51,150] - Initializing object from DataReader: [nhibernate_demo.Models.ChocolateBar#2]
DEBUG [2011-04-05 22:04:51,152] - Hydrating entity: [nhibernate_demo.Models.ChocolateBar#2]
DEBUG [2011-04-05 22:04:51,152] - returning 'Mr. Big' as column: Name0_
DEBUG [2011-04-05 22:04:51,152] - returning null as column: Chocolat3_0_
DEBUG [2011-04-05 22:04:51,154] - done processing result set (1 rows)
DEBUG [2011-04-05 22:04:51,154] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:04:51,154] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:04:51,154] - DataReader was closed after 12 ms
DEBUG [2011-04-05 22:04:51,154] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:04:51,154] - aggressively releasing database connection
DEBUG [2011-04-05 22:04:51,154] - Closing connection
DEBUG [2011-04-05 22:04:51,155] - total objects hydrated: 1
DEBUG [2011-04-05 22:04:51,157] - resolving associations for [nhibernate_demo.Models.ChocolateBar#2]
DEBUG [2011-04-05 22:04:51,160] - creating collection wrapper:[nhibernate_demo.Models.ChocolateBar.Features#2]
DEBUG [2011-04-05 22:04:51,166] - done materializing entity [nhibernate_demo.Models.ChocolateBar#2]
DEBUG [2011-04-05 22:04:51,166] - initializing non-lazy collections
DEBUG [2011-04-05 22:04:51,168] - after autocommit
DEBUG [2011-04-05 22:04:51,169] - transaction completion
DEBUG [2011-04-05 22:04:51,169] - aggressively releasing database connection
DEBUG [2011-04-05 22:04:51,174] - initializing collection [nhibernate_demo.Models.ChocolateBar.Features#2]
DEBUG [2011-04-05 22:04:51,174] - checking second-level cache
DEBUG [2011-04-05 22:04:51,175] - collection not cached
DEBUG [2011-04-05 22:04:51,177] - loading collection: [nhibernate_demo.Models.ChocolateBar.Features#2]
DEBUG [2011-04-05 22:04:51,177] - Opened new IDbCommand, open IDbCommands: 1
DEBUG [2011-04-05 22:04:51,177] - Building an IDbCommand object for the SqlString: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:04:51,178] - BindParameters(Positional0:NHibernate.Type.Int32Type) 2 -> [0]
DEBUG [2011-04-05 22:04:51,178] - binding '2' to parameter: 0
 INFO [2011-04-05 22:04:51,178] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0
DEBUG [2011-04-05 22:04:51,178] - SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=@p0;@p0 = 2 [Type: Int32 (0)]
DEBUG [2011-04-05 22:04:51,178] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:04:51,180] - ExecuteReader took 1 ms
DEBUG [2011-04-05 22:04:51,180] - Opened IDataReader, open IDataReaders: 1
DEBUG [2011-04-05 22:04:51,180] - result set contains (possibly empty) collection: [nhibernate_demo.Models.ChocolateBar.Features#2]
DEBUG [2011-04-05 22:04:51,181] - constructing collection load context for result set [NHibernate.Driver.NHybridDataReader]
DEBUG [2011-04-05 22:04:51,183] - starting attempt to find loading collection [[nhibernate_demo.Models.ChocolateBar.Features#2]]
DEBUG [2011-04-05 22:04:51,183] - collection not yet initialized; initializing
DEBUG [2011-04-05 22:04:51,185] - processing result set
DEBUG [2011-04-05 22:04:51,185] - done processing result set (0 rows)
DEBUG [2011-04-05 22:04:51,185] - running NHybridDataReader.Dispose()
DEBUG [2011-04-05 22:04:51,185] - Closed IDataReader, open IDataReaders :0
DEBUG [2011-04-05 22:04:51,185] - DataReader was closed after 7 ms
DEBUG [2011-04-05 22:04:51,185] - Closed IDbCommand, open IDbCommands: 0
DEBUG [2011-04-05 22:04:51,185] - aggressively releasing database connection
DEBUG [2011-04-05 22:04:51,185] - Closing connection
DEBUG [2011-04-05 22:04:51,185] - total objects hydrated: 0
DEBUG [2011-04-05 22:04:51,188] - attempting to locate loading collection entry [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#2]] in any result-set context
DEBUG [2011-04-05 22:04:51,188] - collection [CollectionKey[nhibernate_demo.Models.ChocolateBar.Features#2]] not located in load context
DEBUG [2011-04-05 22:04:51,188] - removing collection load entry [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#2]>@450633]
DEBUG [2011-04-05 22:04:51,189] - 1 collections were found in result set for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:04:51,190] - ending loading collection [NHibernate.Engine.Loading.LoadingCollectionEntry<rs=NHibernate.Driver.NHybridDataReader, coll=[nhibernate_demo.Models.ChocolateBar.Features#2]>@450633]
DEBUG [2011-04-05 22:04:51,192] - collection fully initialized: [nhibernate_demo.Models.ChocolateBar.Features#2]
DEBUG [2011-04-05 22:04:51,192] - 1 collections initialized for role: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:04:51,193] - initializing non-lazy collections
DEBUG [2011-04-05 22:04:51,193] - done loading collection
DEBUG [2011-04-05 22:04:51,193] - collection initialized
DEBUG [2011-04-05 22:05:44,359] - [session-id=93d31c17-42b0-4511-a4bb-844014dfd30e] opened session at timestamp: 634376379443, for session factory: [/eb729cfc5884449188a9777fcda7265a]
DEBUG [2011-04-05 22:05:44,816] - located HQL query plan in cache (NHibernate.Linq.NhQueryable`1[nhibernate_demo.Models.ChocolateBar])
